phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
6258748,http://remolnbiano.net/cok3*/,http://www.phishtank.com/phish_detail.php?phish_id=6258748,2019-10-31T07:21:45+00:00,yes,2019-10-31T13:07:15+00:00,yes,Other
6258747,http://rajeshkhanal.com.np/wp-config.php,http://www.phishtank.com/phish_detail.php?phish_id=6258747,2019-10-31T07:21:43+00:00,yes,2019-10-31T13:07:15+00:00,yes,Other
6258744,http://zaovrachi.ru/plugins/editors/tinymce/jscripts/tiny_mce/utils/promote/sousmenus.php/wnhd/efvqn/?france=1xg0w5ag5vt5m,http://www.phishtank.com/phish_detail.php?phish_id=6258744,2019-10-31T07:16:29+00:00,yes,2019-10-31T07:16:47+00:00,yes,"ABSA Bank"
6258742,https://huba-mode.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=6258742,2019-10-31T07:12:25+00:00,yes,2019-10-31T07:12:55+00:00,yes,Orange
6258738,http://192.190.42.28/iniciar-sesion,http://www.phishtank.com/phish_detail.php?phish_id=6258738,2019-10-31T07:00:24+00:00,yes,2019-10-31T07:01:18+00:00,yes,Other
6258723,http://jppost-bno.top/zy.html,http://www.phishtank.com/phish_detail.php?phish_id=6258723,2019-10-31T06:13:58+00:00,yes,2019-10-31T06:14:56+00:00,yes,Other
6258710,http://infantbaptism.net/libraries/fof/utils/ip/contest.php/nzhf/bew/?happen=1nymrgn01h20f,http://www.phishtank.com/phish_detail.php?phish_id=6258710,2019-10-31T05:40:28+00:00,yes,2019-10-31T05:41:38+00:00,yes,"ABSA Bank"
6258702,http://majona.mx/.well-known/pki-validation/impots/impact/impots.gouv/HR0cHM6Ly9jZnNwYXJ0LmltcG90cy5nb3V2LmZyLw==/b3f8b7a9f6e47c3fc45c24df2104cc67,http://www.phishtank.com/phish_detail.php?phish_id=6258702,2019-10-31T05:02:17+00:00,yes,2019-10-31T05:03:23+00:00,yes,Other
6258703,http://majona.mx/.well-known/pki-validation/impots/impact/impots.gouv/HR0cHM6Ly9jZnNwYXJ0LmltcG90cy5nb3V2LmZyLw==/b3f8b7a9f6e47c3fc45c24df2104cc67/,http://www.phishtank.com/phish_detail.php?phish_id=6258703,2019-10-31T05:02:17+00:00,yes,2019-10-31T05:03:58+00:00,yes,Other
6258684,http://login.microsoftonline.com.common.login.invoice.2135454.andemar.org/?Z289MSZzMT02MDk5MzAmczI9MjE3NDgyOTg4JnMzPUdMQg==,http://www.phishtank.com/phish_detail.php?phish_id=6258684,2019-10-31T05:01:00+00:00,yes,2019-10-31T05:46:10+00:00,yes,Other
6258681,http://strikemt.com/vendor/phpunit/phpunit/src/jisqyd_fldosdf/31abb0d76972eab91677e6636ecb7211/view/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6258681,2019-10-31T05:00:43+00:00,yes,2019-10-31T05:02:14+00:00,yes,Other
6258672,"http://precancerous-stabil.000webhostapp.com/DHL PARCEL DELIVERY/DHL REVENGE BY ALIBOBO/db.php",http://www.phishtank.com/phish_detail.php?phish_id=6258672,2019-10-31T04:54:16+00:00,yes,2019-10-31T04:57:39+00:00,yes,DHL
6258671,http://precancerous-stabil.000webhostapp.com/upgrade/upgrade/china.php,http://www.phishtank.com/phish_detail.php?phish_id=6258671,2019-10-31T04:53:44+00:00,yes,2019-10-31T04:57:39+00:00,yes,Other
6258670,http://precancerous-stabil.000webhostapp.com/upgrade/upgrade/english.php,http://www.phishtank.com/phish_detail.php?phish_id=6258670,2019-10-31T04:53:41+00:00,yes,2019-10-31T04:57:04+00:00,yes,Other
6258668,http://precancerous-stabil.000webhostapp.com/upgrade/upgrade/german.php,http://www.phishtank.com/phish_detail.php?phish_id=6258668,2019-10-31T04:53:35+00:00,yes,2019-10-31T04:57:05+00:00,yes,Other
6258667,http://precancerous-stabil.000webhostapp.com/upgrade/upgrade/korea.php,http://www.phishtank.com/phish_detail.php?phish_id=6258667,2019-10-31T04:53:32+00:00,yes,2019-10-31T04:56:30+00:00,yes,Other
6258666,http://precancerous-stabil.000webhostapp.com/upgrade/upgrade/spanish.php,http://www.phishtank.com/phish_detail.php?phish_id=6258666,2019-10-31T04:53:26+00:00,yes,2019-10-31T04:56:30+00:00,yes,Other
6258665,http://linegrace.000webhostapp.com/bob/excel/excel/source/view.php,http://www.phishtank.com/phish_detail.php?phish_id=6258665,2019-10-31T04:53:02+00:00,yes,2019-10-31T04:56:30+00:00,yes,Other
6258659,http://vnfac3book.000webhostapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=6258659,2019-10-31T04:52:22+00:00,yes,2019-10-31T04:55:55+00:00,yes,Other
6258657,http://bit.ly/3309YXk,http://www.phishtank.com/phish_detail.php?phish_id=6258657,2019-10-31T04:52:20+00:00,yes,2019-10-31T04:55:21+00:00,yes,Facebook
6258658,http://iniciofbk.webcindario.com/?NDY3MjI4MA==facebook/d=sn&*b21hdGlvbnpAZ21haWwuY29t*aHR0cHM6Ly93d3cueW91dHViZS5jb20vd2F0Y2g/dj1HVDhkNVBCenR0MA==**bjRIaVh2aGpQcVFOS1k0Vg==*RmFjZWJvb2sgRXNwYcOxb2w=,http://www.phishtank.com/phish_detail.php?phish_id=6258658,2019-10-31T04:52:20+00:00,yes,2019-10-31T04:55:21+00:00,yes,Facebook
6258656,http://auxoland.000webhostapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=6258656,2019-10-31T04:52:19+00:00,yes,2019-10-31T04:55:21+00:00,yes,Other
6258655,http://gethatbadagenow.000webhostapp.com/INDEXX,http://www.phishtank.com/phish_detail.php?phish_id=6258655,2019-10-31T04:52:16+00:00,yes,2019-10-31T04:54:46+00:00,yes,Other
6258654,http://negg.000webhostapp.com/conet/excel/excel/source/view.php,http://www.phishtank.com/phish_detail.php?phish_id=6258654,2019-10-31T04:52:12+00:00,yes,2019-10-31T04:54:46+00:00,yes,Other
6258651,http://moskoplaydaum.000webhostapp.com/dj/Daum/Daum/File/boxMrenewal.php,http://www.phishtank.com/phish_detail.php?phish_id=6258651,2019-10-31T04:52:01+00:00,yes,2019-10-31T04:54:11+00:00,yes,Other
6258648,http://fotonuascvpa.000webhostapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=6258648,2019-10-31T04:51:52+00:00,yes,2019-10-31T04:54:11+00:00,yes,Other
6258646,http://olmsyu.000webhostapp.com/Bi/Box/Box/Box/box/login-0box/boxxing/001100110011godaddy.html,http://www.phishtank.com/phish_detail.php?phish_id=6258646,2019-10-31T04:51:45+00:00,yes,2019-10-31T04:53:36+00:00,yes,Other
6258641,http://inconsistent-blindf.000webhostapp.com/STD/STCHave/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6258641,2019-10-31T04:51:13+00:00,yes,2019-10-31T07:54:15+00:00,yes,Other
6258639,http://codejam123.000webhostapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=6258639,2019-10-31T04:51:06+00:00,yes,2019-10-31T04:52:27+00:00,yes,Other
6258638,http://z4qlw.000webhostapp.com/new_one_drive2/new_one_drive2/AA1.htm,http://www.phishtank.com/phish_detail.php?phish_id=6258638,2019-10-31T04:51:01+00:00,yes,2019-10-31T04:52:27+00:00,yes,Other
6258636,http://z4qlw.000webhostapp.com/new_one_drive2/new_one_drive2/LL1.htm,http://www.phishtank.com/phish_detail.php?phish_id=6258636,2019-10-31T04:50:57+00:00,yes,2019-10-31T04:52:27+00:00,yes,Other
6258633,http://z4qlw.000webhostapp.com/new_one_drive2/new_one_drive2/YY1.html,http://www.phishtank.com/phish_detail.php?phish_id=6258633,2019-10-31T04:50:45+00:00,yes,2019-10-31T04:51:53+00:00,yes,Other
6258631,http://awdgvd.000webhostapp.com/officeset/officeset/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6258631,2019-10-31T04:49:59+00:00,yes,2019-10-31T04:51:53+00:00,yes,Other
6258629,http://australiae6t.000webhostapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=6258629,2019-10-31T04:48:59+00:00,yes,2019-10-31T04:51:18+00:00,yes,Other
6258625,http://abcde52.000webhostapp.com/Signin/succure/ID-NUMB737/myaccount/signin/?country.x=US&locale.x=en_US,http://www.phishtank.com/phish_detail.php?phish_id=6258625,2019-10-31T04:48:22+00:00,yes,2019-10-31T04:51:18+00:00,yes,Other
6258623,http://ehsanbhz.000webhostapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=6258623,2019-10-31T04:48:18+00:00,yes,2019-10-31T04:50:43+00:00,yes,Other
6258622,http://facobuuk3214666.000webhostapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=6258622,2019-10-31T04:48:16+00:00,yes,2019-10-31T04:50:44+00:00,yes,Other
6258621,http://pinv.000webhostapp.com/pinv/excel/excel/source/view.php,http://www.phishtank.com/phish_detail.php?phish_id=6258621,2019-10-31T04:48:12+00:00,yes,2019-10-31T04:50:44+00:00,yes,Other
6258620,http://dauvajy.000webhostapp.com/new_one_drive2%20(1)/new_one_drive2/AA1.htm,http://www.phishtank.com/phish_detail.php?phish_id=6258620,2019-10-31T04:48:09+00:00,yes,2019-10-31T04:50:09+00:00,yes,Other
6258619,http://dauvajy.000webhostapp.com/new_one_drive2%20(1)/new_one_drive2/LL1.htm,http://www.phishtank.com/phish_detail.php?phish_id=6258619,2019-10-31T04:48:06+00:00,yes,2019-10-31T04:50:09+00:00,yes,Other
6258618,http://dauvajy.000webhostapp.com/new_one_drive2%20(1)/new_one_drive2/OF.htm,http://www.phishtank.com/phish_detail.php?phish_id=6258618,2019-10-31T04:48:02+00:00,yes,2019-10-31T04:50:09+00:00,yes,Other
6258617,http://dauvajy.000webhostapp.com/new_one_drive2%20(1)/new_one_drive2/OT.htm,http://www.phishtank.com/phish_detail.php?phish_id=6258617,2019-10-31T04:47:57+00:00,yes,2019-10-31T04:50:09+00:00,yes,Other
6258614,http://dfgrt34s.000webhostapp.com/GetMail/getmail.no.htm,http://www.phishtank.com/phish_detail.php?phish_id=6258614,2019-10-31T04:47:46+00:00,yes,2019-10-31T04:49:34+00:00,yes,Other
6258613,http://dfgrt34s.000webhostapp.com/Governo%20do%20Acre/ac.gov.br.htm,http://www.phishtank.com/phish_detail.php?phish_id=6258613,2019-10-31T04:47:42+00:00,yes,2019-10-31T04:49:34+00:00,yes,Other
6258612,http://dfgrt34s.000webhostapp.com/Incra/incra.gov.br.htm,http://www.phishtank.com/phish_detail.php?phish_id=6258612,2019-10-31T04:47:39+00:00,yes,2019-10-31T04:49:00+00:00,yes,Other
6258611,http://dfgrt34s.000webhostapp.com/UFPR/ufpr.br.htm,http://www.phishtank.com/phish_detail.php?phish_id=6258611,2019-10-31T04:47:36+00:00,yes,2019-10-31T04:49:00+00:00,yes,Other
6258609,http://engrhridoy99.000webhostapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=6258609,2019-10-31T04:47:28+00:00,yes,2019-10-31T04:49:00+00:00,yes,Other
6258608,http://unstinted-pedal.000webhostapp.com/pdf/docs/docs/secureDocument.html,http://www.phishtank.com/phish_detail.php?phish_id=6258608,2019-10-31T04:47:25+00:00,yes,2019-10-31T04:49:00+00:00,yes,Other
6258607,http://servicesunits.000webhostapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=6258607,2019-10-31T04:47:21+00:00,yes,2019-10-31T04:48:25+00:00,yes,Other
6258604,http://unsetting-threaders.000webhostapp.com/aro/auto/zzaut/Autoupgrade/china.php,http://www.phishtank.com/phish_detail.php?phish_id=6258604,2019-10-31T04:47:10+00:00,yes,2019-10-31T04:48:25+00:00,yes,Other
6258603,http://unsetting-threaders.000webhostapp.com/aro/auto/zzaut/Autoupgrade/english.php,http://www.phishtank.com/phish_detail.php?phish_id=6258603,2019-10-31T04:47:07+00:00,yes,2019-10-31T04:47:50+00:00,yes,Other
6258602,http://unsetting-threaders.000webhostapp.com/aro/auto/zzaut/Autoupgrade/french.php,http://www.phishtank.com/phish_detail.php?phish_id=6258602,2019-10-31T04:47:03+00:00,yes,2019-10-31T04:47:50+00:00,yes,Other
6258600,http://unsetting-threaders.000webhostapp.com/aro/auto/zzaut/Autoupgrade/korea.php,http://www.phishtank.com/phish_detail.php?phish_id=6258600,2019-10-31T04:46:56+00:00,yes,2019-10-31T04:47:50+00:00,yes,Other
6258599,http://unsetting-threaders.000webhostapp.com/aro/auto/zzaut/Autoupgrade/spanish.php,http://www.phishtank.com/phish_detail.php?phish_id=6258599,2019-10-31T04:46:51+00:00,yes,2019-10-31T04:47:50+00:00,yes,Other
6258590,http://jppost-bke.top/,http://www.phishtank.com/phish_detail.php?phish_id=6258590,2019-10-31T04:08:25+00:00,yes,2019-10-31T04:09:14+00:00,yes,Other
6258584,http://unionburewala.com/Secure/myaccount/signin,http://www.phishtank.com/phish_detail.php?phish_id=6258584,2019-10-31T04:00:52+00:00,yes,2019-10-31T04:02:17+00:00,yes,Other
6258583,http://swj.stage3.sbits.ac/wp-content/bankofamerica.com.login,http://www.phishtank.com/phish_detail.php?phish_id=6258583,2019-10-31T04:00:48+00:00,yes,2019-10-31T04:02:17+00:00,yes,Other
6258580,http://prakasaws.com/templates/beez5/html/com_content/article/content/activate-your-account/update-your-account-information/security-measure/log-in,http://www.phishtank.com/phish_detail.php?phish_id=6258580,2019-10-31T04:00:33+00:00,yes,2019-10-31T04:01:42+00:00,yes,Other
6258578,http://motace.com/video/voicemaiI/,http://www.phishtank.com/phish_detail.php?phish_id=6258578,2019-10-31T04:00:29+00:00,yes,2019-10-31T04:01:42+00:00,yes,Other
6258579,http://motace.com/video/voicemaiI/cmd-login=f9484de11eefb2cf6370bd09e8c283a3/?reff=ZTA5NzgxNjQ0NDRjMDI4YzZhNzVlZjUyOWUxZWEwYzc=,http://www.phishtank.com/phish_detail.php?phish_id=6258579,2019-10-31T04:00:29+00:00,yes,2019-10-31T04:01:42+00:00,yes,Other
6258567,https://customcakedesign.com/korc/htmlFiles/oform2.html,http://www.phishtank.com/phish_detail.php?phish_id=6258567,2019-10-31T03:26:29+00:00,yes,2019-10-31T03:27:41+00:00,yes,"ABSA Bank"
6258563,http://r-industrialeslucianaierl.com/sh/58849030i/scotiaonline/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6258563,2019-10-31T03:02:45+00:00,yes,2019-10-31T03:05:59+00:00,yes,Other
6258558,http://alutroha.com/.well-known/pki-validation/bmo/myonp.html,http://www.phishtank.com/phish_detail.php?phish_id=6258558,2019-10-31T03:02:20+00:00,yes,2019-10-31T03:05:24+00:00,yes,Other
6258557,http://strikemt.com/vendor/phpunit/phpunit/src/jisqyd_fldosdf/f2bd5c85a4286df3a7e87d6ce299dd28/view/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6258557,2019-10-31T03:02:16+00:00,yes,2019-10-31T03:04:49+00:00,yes,Other
6258556,http://www.riverwoodinternationalcharterschool.org/schoolsite/aud/made-in-chin-new%20dd,http://www.phishtank.com/phish_detail.php?phish_id=6258556,2019-10-31T03:02:12+00:00,yes,2019-10-31T03:04:49+00:00,yes,Other
6258555,http://www.amzkep.com/frdghyr/mazon/amazon,http://www.phishtank.com/phish_detail.php?phish_id=6258555,2019-10-31T03:02:08+00:00,yes,2019-10-31T03:04:49+00:00,yes,Other
6258554,http://ued.ourfuture.cn/xydp/page5,http://www.phishtank.com/phish_detail.php?phish_id=6258554,2019-10-31T03:02:03+00:00,yes,2019-10-31T03:04:14+00:00,yes,Other
6258549,https://strikemt.com/vendor/phpunit/phpunit/src/jisqyd_fldosdf/f2a3433a66cba0a7174e32a7316c4eec/view/login.php?userid=,http://www.phishtank.com/phish_detail.php?phish_id=6258549,2019-10-31T03:01:50+00:00,yes,2019-10-31T03:04:14+00:00,yes,Other
6258548,https://strikemt.com/vendor/phpunit/phpunit/src/jisqyd_fldosdf,http://www.phishtank.com/phish_detail.php?phish_id=6258548,2019-10-31T03:01:49+00:00,yes,2019-10-31T03:04:14+00:00,yes,Other
6258547,https://r-industrialeslucianaierl.com/sh/58849030i/royalbank,http://www.phishtank.com/phish_detail.php?phish_id=6258547,2019-10-31T03:01:45+00:00,yes,2019-10-31T03:03:39+00:00,yes,Other
6258546,https://meetvenues.sdssoftltd.co.uk/colliers/sharepoint/sharepoint/management/xb,http://www.phishtank.com/phish_detail.php?phish_id=6258546,2019-10-31T03:01:40+00:00,yes,2019-10-31T03:03:39+00:00,yes,Other
6258540,http://majik102502.appspot.com/www.paypal.me/my,http://www.phishtank.com/phish_detail.php?phish_id=6258540,2019-10-31T03:01:01+00:00,yes,2019-10-31T03:01:55+00:00,yes,Other
6258539,http://jordanozur.com/frew/Izl,http://www.phishtank.com/phish_detail.php?phish_id=6258539,2019-10-31T03:00:57+00:00,yes,2019-10-31T03:01:55+00:00,yes,Other
6258538,http://hostsite-web.webcindario.com/sign-in-signOn-V23562Scrn.goo0,http://www.phishtank.com/phish_detail.php?phish_id=6258538,2019-10-31T03:00:53+00:00,yes,2019-10-31T03:01:55+00:00,yes,Other
6258537,http://energie.prodsolead.fr/telekom,http://www.phishtank.com/phish_detail.php?phish_id=6258537,2019-10-31T03:00:38+00:00,yes,2019-10-31T03:01:20+00:00,yes,Other
6258530,http://192.190.42.28/iniciar-sesion/,http://www.phishtank.com/phish_detail.php?phish_id=6258530,2019-10-31T02:49:31+00:00,yes,2019-10-31T03:58:14+00:00,yes,Other
6258528,http://bang.55a.club/source.html,http://www.phishtank.com/phish_detail.php?phish_id=6258528,2019-10-31T02:42:56+00:00,yes,2019-10-31T09:13:11+00:00,yes,Other
6258524,https://www.electrostareg.com/usaa/login.php?cmd=login_submit&id=NjU2MDIxODYxNjU2MDIxODYx&session=NjU2MDIxODYxNjU2MDIxODYx,http://www.phishtank.com/phish_detail.php?phish_id=6258524,2019-10-31T02:24:50+00:00,yes,2019-10-31T06:27:16+00:00,yes,"United Services Automobile Association"
6258523,https://www.electrostareg.com/usaa/uaa.php,http://www.phishtank.com/phish_detail.php?phish_id=6258523,2019-10-31T02:24:49+00:00,yes,2019-10-31T06:19:25+00:00,yes,"United Services Automobile Association"
6258520,http://www.roseepilationaufil.com/wp-admin/css/colors/blue/Dropbox/main.html?accessToFile=valid,http://www.phishtank.com/phish_detail.php?phish_id=6258520,2019-10-31T02:06:49+00:00,yes,2019-10-31T02:20:27+00:00,yes,Other
6258519,http://biobandit.com/yes/jk/,http://www.phishtank.com/phish_detail.php?phish_id=6258519,2019-10-31T02:06:46+00:00,yes,2019-10-31T02:19:52+00:00,yes,Other
6258518,http://biobandit.com/yes/jk,http://www.phishtank.com/phish_detail.php?phish_id=6258518,2019-10-31T02:06:45+00:00,yes,2019-10-31T02:19:52+00:00,yes,Other
6258517,https://jei.edu.kw/wp-content/uploads/2018/04/turkey/veri.html,http://www.phishtank.com/phish_detail.php?phish_id=6258517,2019-10-31T02:06:40+00:00,yes,2019-10-31T02:19:52+00:00,yes,Other
6258516,https://coxcomnncation-suppo.cf/.DL/coxme/cox.full_/cox.full/Zo/stepCoxMail/log/sycho/BillingID.html?preccessingid=7f981cd4e3c926e0f7b48b1e7f21819b-7f981cd4e3c926e0f7b48b1e7f21819b-7f981cd4e3c926e0f7b48b1e7f21819b7f981cd4e3c926e0f7b48b1e7f21819b7f981cd4e3c926e0f7b48b1e7f21819b7f981cd4e3c926e0f7b48b1e7f21819b7f981cd4e3c926e0f7b48b1e7f21819b7f981cd4e3c926e0f7b48b1e7f21819b7f981cd4e3c926e0f7b48b1e7f21819b7f981cd4e3c926e0f7b48b1e7f21819b7f981cd4e3c926e0f7b48b1e7f21819b,http://www.phishtank.com/phish_detail.php?phish_id=6258516,2019-10-31T02:06:36+00:00,yes,2019-10-31T02:19:18+00:00,yes,Other
6258515,https://coxcomnncation-suppo.cf/.DL/coxme/cox.full_/cox.full/Zo/stepCoxMail/log/sycho/SecurityID.html?preccessingid=af5319aaaf4aaa28d5c394407c268abf-af5319aaaf4aaa28d5c394407c268abf-af5319aaaf4aaa28d5c394407c268abfaf5319aaaf4aaa28d5c394407c268abfaf5319aaaf4aaa28d5c394407c268abfaf5319aaaf4aaa28d5c394407c268abfaf5319aaaf4aaa28d5c394407c268abfaf5319aaaf4aaa28d5c394407c268abfaf5319aaaf4aaa28d5c394407c268abfaf5319aaaf4aaa28d5c394407c268abfaf5319aaaf4aaa28d5c394407c268abf,http://www.phishtank.com/phish_detail.php?phish_id=6258515,2019-10-31T02:06:32+00:00,yes,2019-10-31T02:19:18+00:00,yes,Other
6258514,https://coxcomnncation-suppo.cf/.DL/coxme/cox.full_/cox.full/Zo/stepCoxMail/log/sycho/personalID.html?verification-id=b03d361d808e70125beab354ed81eaf8b03d361d808e70125beab354ed81eaf8b03d361d808e70125beab354ed81eaf8b03d361d808e70125beab354ed81eaf8b03d361d808e70125beab354ed81eaf8b03d361d808e70125beab354ed81eaf8,http://www.phishtank.com/phish_detail.php?phish_id=6258514,2019-10-31T02:06:28+00:00,yes,2019-10-31T02:19:18+00:00,yes,Other
6258513,https://coxcomnncation-suppo.cf/.DL/coxme/cox.full_/cox.full/Zo/stepCoxMail/log/sycho/index.html,http://www.phishtank.com/phish_detail.php?phish_id=6258513,2019-10-31T02:06:23+00:00,yes,2019-10-31T02:18:43+00:00,yes,Other
6258512,https://3718carlsbad.com/Att/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6258512,2019-10-31T02:06:19+00:00,yes,2019-10-31T02:18:43+00:00,yes,Other
6258511,http://travele1click.com/admin/telus/webmail.telus/webmail/ccdetails.html,http://www.phishtank.com/phish_detail.php?phish_id=6258511,2019-10-31T02:06:15+00:00,yes,2019-10-31T02:18:43+00:00,yes,Other
6258509,https://joyofawakening.com/a/admin/acces/verif,http://www.phishtank.com/phish_detail.php?phish_id=6258509,2019-10-31T02:06:11+00:00,yes,2019-10-31T02:18:08+00:00,yes,Other
6258510,https://joyofawakening.com/a/admin/acces/verif/,http://www.phishtank.com/phish_detail.php?phish_id=6258510,2019-10-31T02:06:11+00:00,yes,2019-10-31T02:18:08+00:00,yes,Other
6258507,https://csgetdetails.net/auth/html/en.html,http://www.phishtank.com/phish_detail.php?phish_id=6258507,2019-10-31T02:06:02+00:00,yes,2019-10-31T02:17:33+00:00,yes,Other
6258506,http://jiibli.muhamedkhalid.com/vendor/btele/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6258506,2019-10-31T02:05:58+00:00,yes,2019-10-31T02:17:33+00:00,yes,Other
6258504,http://drinkoftheweek.com/wp-content/thumbnails/3478,http://www.phishtank.com/phish_detail.php?phish_id=6258504,2019-10-31T02:05:50+00:00,yes,2019-10-31T02:16:58+00:00,yes,Other
6258503,https://busanamuslimah.id/iam/dl/?email=leance.tan@sophos.com,http://www.phishtank.com/phish_detail.php?phish_id=6258503,2019-10-31T02:05:45+00:00,yes,2019-10-31T02:16:58+00:00,yes,Other
6258502,http://www.naeomipost.com/inc/799f93/account.htm,http://www.phishtank.com/phish_detail.php?phish_id=6258502,2019-10-31T02:05:40+00:00,yes,2019-10-31T02:16:58+00:00,yes,Other
